epoch,balance_loss,edge_loss,fw_loss,loss,lr,p_loss,val_balance_loss,val_edge_loss,val_fw_loss,val_loss,val_p_loss,val_weymouth_loss,weymouth_loss
27,238.1765899658203,214.54776000976562,164.17361450195312,378.7214050292969,0.009681718,306350.90625,43803127808.0,26840643584.0,10299588.0,26850945024.0,20219462.0,5.132998346114125e+19,130572.03125
28,229.7860565185547,172.24790954589844,163.80699157714844,336.0549011230469,0.009670504,306402.8125,9933280256.0,7757950464.0,36116520.0,7794066944.0,66418024.0,9.002453023683697e+21,101216.109375
29,216.9901123046875,109.09452819824219,163.65438842773438,272.7488708496094,0.009659302,306086.90625,12117597184.0,10956044288.0,50072696.0,11006116864.0,83365328.0,1.560375357034589e+20,59763.328125
30,187.37850952148438,80.09317779541016,163.6141815185547,243.70733642578125,0.009648114,306309.71875,312122015744.0,219663613952.0,934156.3125,219664564224.0,1956986.875,7.282249129202287e+18,2464961.75
31,212.04400634765625,61.06228256225586,160.33203125,221.39431762695312,0.009636939,306130.1875,54074400768.0,31869902848.0,1818435456.0,33688334336.0,2534243072.0,1.591592644727034e+23,1541598.0
32,95.39148712158203,34.69940948486328,63.47068786621094,98.17008972167969,0.009625777,307740.90625,26827804.0,16816938.0,13055834.0,29872772.0,17449346.0,1.4370338138883516e+20,9644593152.0
33,30.319622039794922,22.250280380249023,10.420259475708008,32.670536041259766,0.009614627,307645.34375,1600459.75,467956.8125,515081.125,983037.9375,1061826.5,4.111264466643976e+18,19522217984.0
34,17.550750732421875,17.703350067138672,6.858850955963135,24.56220245361328,0.009603491,307407.875,397609.375,112413.6875,116435.71875,228849.390625,483404.78125,6.867455137808384e+16,20772192256.0
35,9.953893661499023,15.51526165008545,4.214670181274414,19.72993278503418,0.009592366,307555.09375,254807824.0,125277136.0,4078657.5,129355792.0,5811336.5,2.7307615922979602e+19,21809197056.0
36,8.921940803527832,14.666350364685059,4.743157863616943,19.409509658813477,0.009581256,307515.6875,3462214.5,1763040.25,150409.921875,1913450.0,525728.8125,6.138921310224384e+16,21994358784.0
37,10.940800666809082,15.496817588806152,7.309006690979004,22.80582618713379,0.009570158,307548.625,36074.29296875,17632.1796875,4904.583984375,22536.763671875,317803.125,5184880115712.0,20424601600.0
38,7.68648624420166,14.437918663024902,4.708714008331299,19.146631240844727,0.0095590735,307422.96875,2685.04296875,923.1952514648438,925.1160888671875,1848.3111572265625,318496.46875,556010307584.0,24507211776.0
39,6.3321003913879395,14.046541213989258,3.4260010719299316,17.47254180908203,0.009548001,307428.75,1639.59814453125,496.87213134765625,522.7161254882812,1019.5882568359375,317122.8125,65493934080.0,23644772352.0
40,6.180327415466309,13.90160083770752,3.6871604919433594,17.588762283325195,0.009536942,307446.25,1039.7303466796875,323.8473815917969,273.919921875,597.767333984375,314347.9375,6984287232.0,24434647040.0
41,6.81495475769043,14.652626991271973,4.182619571685791,18.835248947143555,0.009525895,307370.71875,580.9019165039062,190.2039794921875,180.89141845703125,371.09539794921875,312958.625,1109233664.0,25547485184.0
42,5.38734245300293,13.778990745544434,3.1720075607299805,16.950998306274414,0.009514861,307469.03125,396.6234130859375,137.98094177246094,137.48345947265625,275.4643859863281,313018.21875,590039744.0,23663011840.0
43,6.678560256958008,15.801658630371094,3.719529867172241,19.521188735961914,0.00950384,307563.53125,372.9175720214844,124.6991958618164,93.40032196044922,218.09950256347656,312090.84375,1772130176.0,22907234304.0
44,7.832869052886963,17.254602432250977,4.278054714202881,21.53265953063965,0.009492831,307359.65625,193.51856994628906,77.01831817626953,80.22836303710938,157.24668884277344,312864.4375,1544662912.0,25411162112.0
45,6.559232234954834,16.15631675720215,3.5469841957092285,19.70330238342285,0.009481836,307393.90625,168.2969512939453,67.957763671875,62.38099670410156,130.33876037597656,312925.21875,2078162560.0,24322789376.0
46,5.510488986968994,14.123769760131836,3.294764995574951,17.418533325195312,0.009470854,307511.90625,115.7374496459961,52.51020050048828,54.32944869995117,106.83965301513672,313118.5,2589637120.0,24122910720.0
47,5.040493965148926,13.579305648803711,3.03733229637146,16.616636276245117,0.009459883,307487.8125,108.29228210449219,45.01824951171875,48.07941436767578,93.09766387939453,311944.40625,4330515968.0,24336848896.0
48,4.785074234008789,13.53012466430664,2.960573673248291,16.490699768066406,0.009448926,307380.40625,70.6445541381836,37.745399475097656,37.993770599365234,75.73917388916016,313119.6875,4205845248.0,24894717952.0
49,4.599838733673096,13.980363845825195,2.871553897857666,16.851919174194336,0.009437982,307428.875,65.88711547851562,34.008609771728516,31.98691177368164,65.99552154541016,313078.71875,5080162304.0,24292796416.0
50,4.367988586425781,13.209478378295898,2.9062492847442627,16.1157283782959,0.009427049,307496.34375,53.900081634521484,28.315813064575195,37.27616500854492,65.59198760986328,312502.84375,3901532928.0,24693676032.0
51,5.7363996505737305,14.30508041381836,3.703357219696045,18.008438110351562,0.00941613,307503.875,45.391971588134766,27.774930953979492,21.57221794128418,49.34714889526367,312915.21875,6992766464.0,23559428096.0
52,4.2263078689575195,13.231673240661621,2.881956100463867,16.113628387451172,0.009405224,307467.0,26.119295120239258,20.00991439819336,14.070602416992188,34.08051681518555,313058.8125,9654607872.0,24956995584.0
53,4.7638068199157715,13.854814529418945,3.2831501960754395,17.137962341308594,0.00939433,307324.25,25.88875389099121,24.181467056274414,17.843767166137695,42.02523422241211,313553.6875,7485560320.0,26098552832.0
54,4.986047267913818,15.12517261505127,3.0021755695343018,18.127347946166992,0.009383448,307492.15625,26.59375,19.565759658813477,17.008655548095703,36.57441329956055,312152.46875,9182006272.0,24914509824.0
55,5.189323425292969,13.586657524108887,3.80617094039917,17.392826080322266,0.009372579,307431.5625,11.219386100769043,19.559614181518555,7.319356918334961,26.87897300720215,313572.15625,15383719936.0,24103387136.0
56,5.551371097564697,14.259565353393555,3.4279329776763916,17.687501907348633,0.0093617225,307387.21875,14.719011306762695,15.491262435913086,8.560580253601074,24.051843643188477,312794.5625,12804264960.0,26338942976.0
57,4.09075403213501,13.369290351867676,2.81575870513916,16.185049057006836,0.009350879,307374.1875,8.218369483947754,14.312799453735352,4.703851222991943,19.01664924621582,312983.21875,17644036096.0,25603069952.0
58,4.588440418243408,13.367463111877441,3.176894426345825,16.544357299804688,0.009340048,307394.75,10.62404727935791,17.74110984802246,7.434641361236572,25.175750732421875,312637.78125,14917377024.0,26047997952.0
59,4.8682661056518555,13.68139362335205,2.9427974224090576,16.62419319152832,0.00932923,307310.3125,8.900664329528809,13.536212921142578,5.518864631652832,19.055076599121094,313424.90625,15915796480.0,25875783680.0
60,4.4455718994140625,13.329609870910645,2.8761472702026367,16.20575523376465,0.009318423,307413.5625,6.313298225402832,15.122608184814453,3.7076358795166016,18.830244064331055,313153.6875,20234803200.0,25718474752.0
61,3.8848092555999756,13.173138618469238,2.8764138221740723,16.0495548248291,0.00930763,307392.75,8.142070770263672,13.628366470336914,7.4023542404174805,21.03072166442871,313100.0,13687345152.0,26311671808.0
62,4.088160514831543,13.022934913635254,2.909635066986084,15.93256950378418,0.009296849,307347.71875,5.742918968200684,14.47674560546875,4.377208709716797,18.853954315185547,313566.90625,32523048960.0,25573896192.0
63,6.44260835647583,14.993507385253906,4.243514537811279,19.237022399902344,0.009286081,307344.0625,5.408073425292969,16.402244567871094,7.0609354972839355,23.463178634643555,312719.53125,14214025216.0,27127422976.0
64,4.312073230743408,13.675480842590332,3.319697618484497,16.99517822265625,0.009275325,307285.90625,5.190595626831055,12.908782005310059,3.682448625564575,16.591232299804688,312880.40625,20408082432.0,25893523456.0
65,3.872668504714966,13.181900024414062,2.8518524169921875,16.033750534057617,0.009264582,307393.6875,4.921673774719238,13.072033882141113,2.9178197383880615,15.989853858947754,312998.28125,24125779968.0,26402566144.0
66,4.465167045593262,14.136612892150879,3.475396156311035,17.612009048461914,0.00925385,307302.375,5.0551605224609375,13.380387306213379,4.895084381103516,18.275474548339844,312799.65625,17369638912.0,27517214720.0
67,5.242310047149658,14.761341094970703,3.381439208984375,18.142780303955078,0.009243132,307365.59375,4.403501510620117,13.57050609588623,2.9595818519592285,16.530088424682617,312792.0625,27169280000.0,26134775808.0
68,5.400772571563721,14.023038864135742,3.674464464187622,17.697505950927734,0.009232425,307426.25,5.0223846435546875,15.234911918640137,5.773404121398926,21.00831413269043,311904.09375,17474351104.0,27101900800.0
69,4.6518778800964355,14.087425231933594,3.327648878097534,17.415075302124023,0.009221731,307222.03125,6.623239040374756,13.105435371398926,5.2668938636779785,18.372329711914062,313133.53125,17283473408.0,27055802368.0
70,4.683782577514648,13.40827465057373,3.1653318405151367,16.573606491088867,0.00921105,307370.9375,4.2782721519470215,12.930290222167969,3.201840877532959,16.132131576538086,312634.6875,33939419136.0,26649665536.0
71,4.460404872894287,13.641242980957031,3.187962055206299,16.829206466674805,0.009200381,307339.4375,3.7719666957855225,13.23915958404541,3.025306463241577,16.264467239379883,312353.125,23806517248.0,28065001472.0
72,4.049247741699219,13.494598388671875,2.975735902786255,16.470333099365234,0.009189724,307182.625,7.117673397064209,14.180757522583008,4.2830705642700195,18.463829040527344,313073.5,38379859968.0,27716569088.0
73,5.0147624015808105,13.572198867797852,3.528897285461426,17.101097106933594,0.00917908,307254.4375,3.912562847137451,12.522241592407227,2.892153024673462,15.414395332336426,312775.8125,26874464256.0,28696731648.0
74,3.8788304328918457,13.084026336669922,2.9138081073760986,15.997833251953125,0.009168448,307282.03125,5.418895244598389,14.836466789245605,2.674382448196411,17.510847091674805,312152.53125,28039561216.0,27916210176.0
75,3.8420026302337646,13.582975387573242,2.7735602855682373,16.35653305053711,0.009157828,307273.5,4.039443016052246,12.167831420898438,3.0399045944213867,15.207736015319824,312540.8125,33696448512.0,27753459712.0
76,3.9908571243286133,12.935995101928711,3.0871963500976562,16.023193359375,0.00914722,307255.1875,4.128704071044922,12.489877700805664,2.707514762878418,15.197392463684082,312035.15625,30323968000.0,28784261120.0
77,3.554896116256714,12.962031364440918,2.8000805377960205,15.76211166381836,0.009136626,307208.59375,5.500529766082764,16.28443717956543,3.0304133892059326,19.314851760864258,312595.125,33250861056.0,28314523648.0
78,4.295686721801758,14.158645629882812,2.9670634269714355,17.12570571899414,0.009126043,307206.25,3.613386392593384,14.188030242919922,3.5575547218322754,17.74558448791504,312719.09375,21604839424.0,29020940288.0
79,4.5725932121276855,14.29220962524414,3.378910779953003,17.671117782592773,0.0091154715,307251.75,4.1051130294799805,14.380647659301758,3.1364405155181885,17.517086029052734,312847.5,34757255168.0,27751372800.0
80,4.373346328735352,13.375025749206543,3.436903715133667,16.81192970275879,0.009104913,307288.5625,3.748006820678711,12.766164779663086,3.397692918777466,16.163856506347656,312612.625,22363000832.0,29024032768.0
81,3.8222622871398926,12.981693267822266,3.072249412536621,16.05394172668457,0.009094367,307237.21875,3.3961386680603027,12.459903717041016,2.5802087783813477,15.04011344909668,312450.5,31993982976.0,28219938816.0
82,3.528463125228882,12.921014785766602,2.758727788925171,15.679741859436035,0.009083833,307272.96875,3.6208839416503906,12.41016960144043,2.6867306232452393,15.09689998626709,312316.0,30195771392.0,29091561472.0
83,3.5809319019317627,12.89920711517334,2.8232157230377197,15.72242259979248,0.009073311,307249.28125,4.288490295410156,13.02804183959961,3.543691635131836,16.571733474731445,312379.625,22365356032.0,28992886784.0
84,3.892385721206665,13.172717094421387,2.896449565887451,16.06916618347168,0.009062802,307215.0,5.3038249015808105,13.325237274169922,4.206833362579346,17.532072067260742,312976.71875,20207566848.0,28405131264.0
85,3.750875473022461,13.247308731079102,2.785611152648926,16.03291893005371,0.009052305,307286.65625,4.454521656036377,12.601325988769531,2.7564399242401123,15.357765197753906,312750.21875,29046003712.0,28099543040.0
86,4.721792697906494,14.439730644226074,2.9001286029815674,17.339859008789062,0.00904182,307204.03125,5.441991329193115,14.393061637878418,2.766101837158203,17.159164428710938,312903.4375,26446575616.0,29173983232.0
87,4.189602375030518,14.489252090454102,2.700108766555786,17.189361572265625,0.009031346,307214.90625,7.258312702178955,13.881975173950195,3.716867446899414,17.598840713500977,312765.0,22595299328.0,28874676224.0
88,3.800274133682251,13.23428726196289,2.702444553375244,15.936731338500977,0.009020885,307241.5,4.7621002197265625,13.254790306091309,3.022552251815796,16.277341842651367,312562.25,24164628480.0,29259388928.0
89,3.554318428039551,12.920328140258789,2.817117929458618,15.737446784973145,0.009010436,307287.125,4.2548699378967285,12.530316352844238,3.5720653533935547,16.10238265991211,312416.0625,38963994624.0,28307552256.0
90,4.29862117767334,13.36484146118164,3.2551660537719727,16.62000846862793,0.009,307248.34375,3.614534854888916,13.464980125427246,3.05839467048645,16.523374557495117,312148.5,25772351488.0,29788084224.0
91,4.246696949005127,13.741747856140137,2.9123666286468506,16.654115676879883,0.008989574,307114.34375,3.6679017543792725,15.233710289001465,4.142717361450195,19.376426696777344,312654.03125,41466789888.0,29225304064.0
92,3.965669631958008,13.38545036315918,3.3325247764587402,16.717975616455078,0.008979162,307221.78125,3.2831215858459473,12.115738868713379,2.965977191925049,15.081716537475586,312226.71875,25699489792.0,30285230080.0
93,3.6795856952667236,13.320497512817383,2.7479753494262695,16.06847381591797,0.008968762,307147.4375,4.098608016967773,12.384499549865723,2.878911256790161,15.263411521911621,312650.75,35012296704.0,29516417024.0
94,3.64536190032959,12.788395881652832,2.9720044136047363,15.760398864746094,0.008958373,307216.125,4.264028549194336,12.49237060546875,4.3218913078308105,16.814260482788086,312482.09375,20483778560.0,30177388544.0
95,4.9280853271484375,13.583356857299805,3.674678087234497,17.25803565979004,0.008947997,307201.40625,3.5204200744628906,12.641264915466309,2.7186155319213867,15.359879493713379,312631.09375,34206658560.0,28383092736.0
96,3.8958804607391357,13.516950607299805,2.9132473468780518,16.430198669433594,0.008937633,307351.34375,4.23701810836792,12.72331428527832,3.4633209705352783,16.186634063720703,311587.46875,25649788928.0,29414787072.0
97,4.020967483520508,13.227890014648438,3.3756215572357178,16.6035099029541,0.00892728,307172.03125,3.5534138679504395,12.568530082702637,2.586794376373291,15.155323028564453,312130.1875,32805498880.0,28734978048.0
98,3.500393867492676,13.142740249633789,2.710599660873413,15.853338241577148,0.00891694,307187.46875,3.8162646293640137,12.080808639526367,3.6092689037323,15.690077781677246,312605.09375,39858040832.0,30090389504.0
99,3.893982410430908,12.844104766845703,3.0304195880889893,15.874526023864746,0.008906611,307173.84375,3.4935953617095947,12.189887046813965,2.6554248332977295,14.84531307220459,312002.5625,34351433728.0,31023620096.0
100,3.8819663524627686,13.395951271057129,2.865323543548584,16.261274337768555,0.008896295,307074.0,7.523268222808838,13.209634780883789,6.410451889038086,19.620084762573242,312243.28125,51381579776.0,30067914752.0
101,6.963685989379883,14.261444091796875,4.46208381652832,18.723527908325195,0.00888599,307059.125,7.616576671600342,13.730376243591309,3.7913546562194824,17.521732330322266,312306.1875,24639348736.0,31077824512.0
102,4.194458484649658,13.31395149230957,3.067201614379883,16.38115119934082,0.008875698,306961.90625,6.130773067474365,13.44681167602539,3.073953866958618,16.52076530456543,313038.53125,31528495104.0,30845419520.0
103,3.574908971786499,13.03253173828125,2.854928493499756,15.887459754943848,0.008865417,307113.84375,5.204042434692383,12.574971199035645,4.644087791442871,17.219058990478516,312634.59375,22106073088.0,31743537152.0
104,3.8044354915618896,12.95178508758545,3.168613910675049,16.120397567749023,0.008855148,307154.15625,3.459226608276367,12.525993347167969,3.127326250076294,15.653318405151367,312320.0625,39210487808.0,30468296704.0
105,3.5765464305877686,12.831596374511719,2.9274888038635254,15.75908374786377,0.008844891,307136.1875,4.115538597106934,12.9398775100708,2.58908748626709,15.528965950012207,312060.53125,32913020928.0,31921946624.0
106,3.4061405658721924,12.917119979858398,2.7879672050476074,15.70508861541748,0.008834646,307054.3125,4.1829023361206055,14.214272499084473,3.6431097984313965,17.85738182067871,312645.34375,23222833152.0,31758049280.0
107,3.7842907905578613,13.08599853515625,3.017345905303955,16.103342056274414,0.008824414,307099.125,3.5869967937469482,12.907327651977539,3.346770763397217,16.254098892211914,312571.5625,40304852992.0,30920017920.0
108,3.81103253364563,13.333319664001465,2.8819472789764404,16.215267181396484,0.008814191,307072.65625,4.058640003204346,13.536770820617676,3.3090052604675293,16.845775604248047,312566.75,24926449664.0,32170754048.0
109,3.5261683464050293,13.238909721374512,2.7420594692230225,15.98096752166748,0.008803982,307124.40625,4.284379959106445,16.054370880126953,4.173099994659424,20.22747039794922,311992.625,45448081408.0,31125467136.0
110,4.5213236808776855,14.107540130615234,3.3472740650177,17.454814910888672,0.008793785,307069.03125,6.0825676918029785,17.345943450927734,7.477567672729492,24.823511123657227,312226.3125,16845442048.0,32962072576.0
111,6.3676300048828125,16.091304779052734,4.629837512969971,20.721139907836914,0.008783599,307059.46875,6.959852695465088,12.604036331176758,4.389991283416748,16.994028091430664,312812.28125,21616279552.0,30662141952.0
112,5.650458335876465,15.300372123718262,3.414980411529541,18.715354919433594,0.008773425,307319.90625,4.1801018714904785,12.545440673828125,3.3275625705718994,15.873001098632812,311385.25,40561926144.0,30593177600.0
113,4.33894157409668,13.764664649963379,3.179738998413086,16.94440460205078,0.008763263,307048.6875,4.322075366973877,13.760980606079102,4.747259140014648,18.50823974609375,312193.0,21784338432.0,33590345728.0
114,4.521928787231445,13.83705997467041,3.212998867034912,17.050060272216797,0.0087531125,306984.40625,3.1850106716156006,12.682435989379883,2.647282123565674,15.329718589782715,312515.15625,35524153344.0,32648833024.0
115,3.6879451274871826,13.354092597961426,2.75923752784729,16.11332893371582,0.008742973,307061.03125,3.799365520477295,12.862398147583008,2.5755012035369873,15.437898635864258,312465.40625,35173593088.0,33002131456.0
116,3.606478214263916,13.43079662322998,2.7880043983459473,16.218801498413086,0.008732847,307072.1875,4.223615646362305,12.903754234313965,2.6308581829071045,15.534613609313965,312290.75,30396688384.0,32878426112.0
117,3.4988510608673096,12.838022232055664,2.837501287460327,15.675524711608887,0.008722731,307053.78125,6.736246585845947,13.698180198669434,2.745758533477783,16.443939208984375,312354.25,38046990336.0,32528154624.0
118,3.493673086166382,12.83086109161377,2.8178281784057617,15.648689270019531,0.008712628,307070.15625,3.4185874462127686,12.132644653320312,2.5025694370269775,14.635214805603027,312107.5,34025547776.0,33310636032.0
119,3.1836395263671875,12.719529151916504,2.630650758743286,15.350178718566895,0.008702536,307041.28125,3.7875046730041504,13.40332317352295,3.3567276000976562,16.76004981994629,312317.90625,25796829184.0,32812222464.0
120,4.554159164428711,14.199241638183594,3.1900930404663086,17.38933563232422,0.008692456,307088.84375,4.39546537399292,12.947797775268555,2.79109525680542,15.738893508911133,311984.0625,30389153792.0,32010125312.0
121,3.5424349308013916,13.34886646270752,2.784111261367798,16.132978439331055,0.008682388,307097.25,3.9768335819244385,14.568113327026367,2.643810510635376,17.211925506591797,312231.78125,30376208384.0,32791715840.0
122,3.8833656311035156,14.001065254211426,2.643759250640869,16.644826889038086,0.0086723305,307001.375,3.425147533416748,12.991151809692383,2.471250057220459,15.46240234375,312432.4375,33779865600.0,33430659072.0
123,3.3565680980682373,12.891761779785156,2.6454365253448486,15.53719711303711,0.008662285,307054.84375,3.3683643341064453,13.125901222229004,3.813986301422119,16.93988800048828,312220.21875,45496115200.0,33233713152.0
124,4.274875640869141,13.739663124084473,3.2357048988342285,16.975370407104492,0.008652252,306997.71875,3.92810320854187,13.433449745178223,2.5287134647369385,15.962164878845215,312107.8125,36120682496.0,34264772608.0
125,3.758885622024536,13.690098762512207,2.837899923324585,16.527999877929688,0.00864223,306983.4375,4.8972015380859375,12.576207160949707,3.409135580062866,15.985342025756836,312385.71875,25908455424.0,33715400704.0
126,3.486945152282715,12.739158630371094,2.925611734390259,15.664772033691406,0.00863222,307080.34375,6.039769172668457,14.339360237121582,6.157513618469238,20.49687385559082,311730.09375,56653033472.0,32556093440.0
127,4.301766395568848,13.507847785949707,3.342841625213623,16.85068702697754,0.008622222,307039.21875,3.6636478900909424,12.24609088897705,2.820378065109253,15.066468238830566,311840.96875,31473385472.0,34442842112.0
128,3.5337300300598145,12.928570747375488,2.7890477180480957,15.717617988586426,0.008612234,306919.9375,4.131121635437012,11.964285850524902,3.2363359928131104,15.200621604919434,312524.3125,26386307072.0,33793568768.0
129,3.7738711833953857,13.13895034790039,2.9614412784576416,16.100393295288086,0.008602259,307038.5,3.5344059467315674,12.088833808898926,2.524319648742676,14.613154411315918,312243.375,36911292416.0,32969676800.0
130,3.6925556659698486,13.104209899902344,2.8409788608551025,15.945188522338867,0.0085922945,307070.5625,3.4466702938079834,13.95225715637207,3.283017873764038,17.235275268554688,312103.34375,26974664704.0,32602662912.0
131,4.725045204162598,14.489285469055176,3.2458479404449463,17.735132217407227,0.008582342,307039.9375,6.943391799926758,14.098875045776367,3.040114641189575,17.138988494873047,311758.3125,29820770304.0,32829325312.0
132,3.579396963119507,13.049649238586426,2.967689037322998,16.017337799072266,0.0085724015,307089.375,9.38314437866211,17.2095890045166,11.141754150390625,28.35134506225586,311198.90625,73357443072.0,32564455424.0
133,6.871542453765869,14.970227241516113,4.828660011291504,19.79888343811035,0.008562473,306940.90625,3.7218832969665527,12.717068672180176,2.6261215209960938,15.34319019317627,311814.90625,34015516672.0,34943258624.0
134,3.980691432952881,13.062512397766113,3.100883960723877,16.163394927978516,0.008552555,306786.34375,3.5873336791992188,12.103622436523438,2.6457679271698,14.749390602111816,312548.71875,31761889280.0,34345879552.0
135,3.7002196311950684,12.867319107055664,2.724297523498535,15.591618537902832,0.0085426485,306971.59375,3.550414562225342,12.128259658813477,3.124647617340088,15.252906799316406,312125.71875,44059234304.0,34311593984.0
136,3.714766025543213,12.886577606201172,2.880211114883423,15.766791343688965,0.008532753,307033.09375,3.6096127033233643,12.265259742736816,2.6745011806488037,14.9397611618042,311873.875,34486923264.0,34362572800.0
137,3.5339982509613037,13.067741394042969,2.7107880115509033,15.778528213500977,0.00852287,306890.09375,7.3310041427612305,13.31367015838623,8.726222038269043,22.039894104003906,312033.96875,67104215040.0,33909487616.0
138,6.042871952056885,15.000072479248047,3.8622453212738037,18.862316131591797,0.008512998,306770.28125,5.0543646812438965,15.367722511291504,2.9127883911132812,18.28050994873047,313043.84375,33567346688.0,36032294912.0
