epoch,balance_loss,edge_loss,fw_loss,loss,lr,p_loss,val_balance_loss,val_edge_loss,val_fw_loss,val_loss,val_p_loss,val_weymouth_loss,weymouth_loss
83,3063.07958984375,10674.2666015625,477.3800354003906,477.3800354003906,0.008680559,759001.8125,4387.43603515625,10643.8388671875,1021.2896728515625,1021.2896728515625,754573.625,6.061980888126718e+18,9.07668976400597e+17
84,3004.714111328125,10672.2587890625,481.7613220214844,481.7613220214844,0.008665937,760329.0,3636.724609375,10642.296875,761.9352416992188,761.9352416992188,757232.6875,2.305900733574152e+18,9.56484543894782e+17
85,2863.384521484375,10671.9833984375,596.099365234375,596.099365234375,0.008651341,759730.6875,5524.0966796875,10639.666015625,1564.3072509765625,1564.3072509765625,756908.875,7.726975744114426e+18,1.532172064645972e+18
86,3035.78759765625,10670.5576171875,460.4952697753906,460.4952697753906,0.008636769,759787.0,5676.07421875,10643.9267578125,1437.666259765625,1437.666259765625,751544.0625,1.1834262452567015e+19,9.547143301740626e+17
87,3105.8828125,10670.71875,406.2961120605469,406.2961120605469,0.008622222,759656.0625,4321.48779296875,10643.9013671875,886.5292358398438,886.5292358398438,755402.9375,3.684434877375054e+18,8.982655406429962e+17
88,3105.900146484375,10669.6806640625,408.981201171875,408.981201171875,0.008607699,759661.8125,3939.888916015625,10643.994140625,743.68310546875,743.68310546875,756992.1875,2.655472038805766e+18,1.0128572609651016e+18
89,2872.825927734375,10668.25390625,572.6514892578125,572.6514892578125,0.008593201,760442.8125,5362.93798828125,10639.759765625,1345.764404296875,1345.764404296875,750247.375,1.2525915739577647e+19,1.2069363877108777e+18
90,3038.446533203125,10669.8349609375,490.920654296875,490.920654296875,0.008578726,758156.4375,3281.7236328125,10641.20703125,650.6861572265625,650.6861572265625,757723.625,1.820114231312253e+18,1.2621913824920863e+18
91,3048.521728515625,10667.44921875,396.5165100097656,396.5165100097656,0.008564278,759950.625,4670.78564453125,10641.2685546875,927.6134033203125,927.6134033203125,757919.3125,4.052327894616113e+18,8.625306568260321e+17
92,3243.68701171875,10662.8037109375,326.4475402832031,326.4475402832031,0.008549851,760131.875,3332.704345703125,10644.1259765625,592.9561767578125,592.9561767578125,759725.9375,1.226014288842326e+18,9.567865659950367e+17
93,3142.65966796875,10661.7099609375,298.9417419433594,298.9417419433594,0.008535451,758919.6875,3875.00341796875,10640.7744140625,611.0474243164062,611.0474243164062,757893.9375,1.9357700727316152e+18,8.014951858202214e+17
94,3229.19677734375,10662.08984375,302.64190673828125,302.64190673828125,0.0085210735,759628.8125,3526.775390625,10642.19921875,535.1240234375,535.1240234375,759431.8125,1.4215539106271724e+18,8.905233295160115e+17
95,3153.37646484375,10661.951171875,293.76654052734375,293.76654052734375,0.008506722,760014.25,3745.283447265625,10641.083984375,542.337646484375,542.337646484375,758964.8125,1.5909512690721096e+18,8.085597541871124e+17
96,3240.6572265625,10661.3896484375,303.1583251953125,303.1583251953125,0.008492393,759382.4375,3245.669189453125,10638.748046875,426.08770751953125,426.08770751953125,759130.375,9.154390189156598e+17,9.338060170602742e+17
97,3172.8828125,10660.56640625,274.00030517578125,274.00030517578125,0.008478089,759594.125,3589.130126953125,10641.1826171875,472.1915588378906,472.1915588378906,759131.875,1.29734771703441e+18,7.419011745584251e+17
98,3257.87646484375,10660.576171875,273.4457702636719,273.4457702636719,0.008463809,759386.1875,3406.267822265625,10638.0908203125,403.0550231933594,403.0550231933594,759633.0,1.0659027184108175e+18,8.33149988144939e+17
99,3194.17822265625,10659.4228515625,274.7902526855469,274.7902526855469,0.0084495535,759708.0,2980.05810546875,10638.19140625,388.1578674316406,388.1578674316406,760132.75,6.296758094177239e+17,7.958705653688566e+17
100,3226.171875,10660.1025390625,287.1432189941406,287.1432189941406,0.008435321,759540.125,3765.722412109375,10637.6845703125,414.5055236816406,414.5055236816406,757093.625,1.4991501570510684e+18,8.54113345559593e+17
